snr_db,mc_idx,mc_seed,gamma_eff,chi,BER_Net,NMSE_Net,BER_LMMSE,BER_GAMP
13,3,832103482,218.03653117470452,0.08329963278913761,,,0.04901123046875,0.04901123046875
13,4,1928628491,77.45187675012646,0.09410216592508806,,,0.1004180908203125,0.1004180908203125
13,5,619179888,271.1909075617756,0.08210734530656696,,,0.04828643798828125,0.04828643798828125
13,6,514446424,336.03775033736673,0.08115991299730797,,,0.0623016357421875,0.0623016357421875
13,7,1465647934,236.56830067516893,0.08282373248370471,,,0.0408477783203125,0.0408477783203125
13,8,1367435608,294.9420969837907,0.08171237553671937,,,0.0484619140625,0.0484619140625
13,9,300116173,32.505412449108775,0.11590342330054793,,,0.0753936767578125,0.0753936767578125
15,0,1788288546,39.29798740922595,0.08641104866216474,,,0.1085205078125,0.1085205078125
15,1,429299595,215.33024721509722,0.05777139285792734,,,0.04138946533203125,0.04138946533203125
15,2,1728507683,107.5225297977462,0.06443796812950078,,,0.04383087158203125,0.04383087158203125
15,3,15810353,79.36984787513016,0.06906883424145828,,,0.0564422607421875,0.0564422607421875
15,4,1711206424,65.47161190784429,0.07276864053223925,,,0.062835693359375,0.062835693359375
15,5,1689907232,286.6464865288204,0.05609304337716539,,,0.0466766357421875,0.0466766357421875
15,6,1675819613,131.00814364661375,0.06206863862642168,,,0.04376983642578125,0.04376983642578125
15,7,1427756342,96.2239943392767,0.06597929411497715,,,0.03839874267578125,0.03839874267578125
15,8,1012682731,31.72517915343064,0.09424655133669682,,,0.11084747314453125,0.11084747314453125
15,9,1514331119,108.99386335187005,0.06426023386116138,,,0.05153656005859375,0.05153656005859375
17,0,595114158,95.50905641691539,0.04918137972056607,,,0.0352630615234375,0.0352630615234375
17,1,1676602827,142.2931277661366,0.04400094880679657,,,0.04845428466796875,0.04845428466796875
17,2,1193242762,63.00196957207949,0.057130980550910905,,,0.10903167724609375,0.10903167724609375
17,3,985514123,165.38711163808495,0.04250741215790314,,,0.03900146484375,0.03900146484375
17,4,1085781156,291.1474534137158,0.03849553502401043,,,0.0498504638671875,0.0498504638671875
17,5,1221362418,339.3269316178381,0.03774040784654664,,,0.041259765625,0.041259765625
17,6,80020205,51.59912529098536,0.06217836159583303,,,0.09856414794921875,0.09856414794921875
17,7,300211767,65.04728616386396,0.05640559450918183,,,0.10959625244140625,0.10959625244140625
17,8,527166791,373.3942537595061,0.037323258351842276,,,0.04140472412109375,0.04140472412109375
17,9,245951460,104.45673003267902,0.04784046053053033,,,0.03522491455078125,0.03522491455078125
19,0,944062963,73.81296139761398,0.04271784633451647,,,0.0391387939453125,0.0391387939453125
19,1,1435384430,63.147250099829876,0.04618638846908366,,,0.085968017578125,0.085968017578125
19,2,1405375275,43.699618663683005,0.05661899174927363,,,0.073822021484375,0.073822021484375
19,3,1011671399,227.1469638770093,0.02843860302958151,,,0.05156707763671875,0.05156707763671875
19,4,1836270334,227.7732955537078,0.028419246255553306,,,0.0523681640625,0.0523681640625
19,5,1213835295,200.22745452533727,0.029383502998232596,,,0.06636810302734375,0.06636810302734375
19,6,170075129,402.7434673057784,0.02535398019771035,,,0.0450439453125,0.0450439453125
19,7,1642822537,105.47557786402996,0.03645158436572885,,,0.04631805419921875,0.04631805419921875
19,8,1233945443,86.12384210870665,0.03975038052515072,,,0.05035400390625,0.05035400390625
19,9,1363047213,197.18130633871135,0.029506458426216506,,,0.07086944580078125,0.07086944580078125
21,0,1214129971,87.14673349550154,0.03229375603846447,,,0.02716064453125,0.02716064453125
21,1,1188802710,131.77237424727815,0.026095899683125798,,,0.04221343994140625,0.04221343994140625
21,2,194489917,205.54823191957246,0.021675381002323545,,,0.06427001953125,0.06427001953125
21,3,1200888233,45.13239097610535,0.048699885823549345,,,0.0589752197265625,0.0589752197265625
21,4,1707061845,249.04686988169883,0.020283208063454444,,,0.03002166748046875,0.03002166748046875
21,5,652727865,149.80044425866737,0.024620792095657967,,,0.06662750244140625,0.06662750244140625
21,6,1294585271,152.36978225230425,0.02443848707782739,,,0.01668548583984375,0.01668548583984375
21,7,66180795,353.11051288498464,0.018333933088174065,,,0.03392791748046875,0.03392791748046875
21,8,746248854,167.5386710509368,0.023474342900099598,,,0.050506591796875,0.050506591796875
21,9,937843452,63.84693308359816,0.03883314422913741,,,0.080108642578125,0.080108642578125
23,0,2110414631,413.687130038903,0.012754663461285965,,,0.03505706787109375,0.03505706787109375
23,1,460817075,322.9025571977361,0.013895998861533362,,,0.02487945556640625,0.02487945556640625
23,2,593883019,114.30188055718705,0.023228170307400303,,,0.03205108642578125,0.03205108642578125
23,3,877308582,101.81697914951452,0.024968021747692394,,,0.02660369873046875,0.02660369873046875
23,4,2131733184,79.22375651685633,0.029464424192585277,,,0.05145263671875,0.05145263671875
23,5,1832669144,88.25324638805854,0.02739947262821724,,,0.0672607421875,0.0672607421875
23,6,74502574,34.83638273778382,0.05405526599890261,,,0.1117706298828125,0.1117706298828125
23,7,502381220,38.011296913534586,0.05051640855467351,,,0.07190704345703125,0.07190704345703125
23,8,1764532445,69.4232513695814,0.0322907352102322,,,0.04364013671875,0.04364013671875
23,9,125204184,168.30492263239444,0.018628285740898306,,,0.0666351318359375,0.0666351318359375
25,0,1837539165,379.45543108540465,0.009997587518549178,,,0.01445770263671875,0.01445770263671875
25,1,604267306,75.2006311626254,0.027587348764462772,,,0.0396728515625,0.0396728515625
25,2,1970642946,38.42739341792413,0.0473296430969339,,,0.04529571533203125,0.04529571533203125
25,3,630487793,71.8658520560322,0.028575122506692467,,,0.0450439453125,0.0450439453125
25,4,932688238,275.18481590685036,0.011687926096906918,,,0.0272369384765625,0.0272369384765625
25,5,1421454891,30.13125576960753,0.05789245447462942,,,0.06618499755859375,0.06618499755859375
25,6,271185814,112.32815758005664,0.020457505345669796,,,0.10871124267578125,0.10871124267578125
25,7,1196217438,72.68547393332311,0.028324250610961298,,,0.11132049560546875,0.11132049560546875
25,8,1084512518,204.78594095646065,0.013789776851824222,,,0.05573272705078125,0.05573272705078125
25,9,1683408585,82.90603568891967,0.025599228646912806,,,0.042724609375,0.042724609375
