step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
52,0.0004816262077396652,0.0004816262077396652,0.0006704841507598758,0.8049702644348145,0.02556687717439332,2.6704912185668945,0.253896564245224,0.7416309118270874,1.0,0.0
53,0.0004829699804949521,0.0004829699804949521,0.0006926347268745303,0.8006191253662109,0.02610440943268122,2.6333882808685303,0.265139639377594,0.740018904209137,1.0,0.0
54,0.0004836978256624483,0.0004836978256624483,0.0007265547174029052,0.8032059669494629,0.02619458252736684,2.6432721614837646,0.28192538022994995,0.7249873876571655,1.0,0.0
55,0.00047251785264356566,0.00047251785264356566,0.0007269202615134418,0.7998232841491699,0.027044733640069207,2.661421537399292,0.2722180187702179,0.7401490211486816,1.0,0.0
56,0.0004536658190341962,0.0004536658190341962,0.0007729395292699337,0.7958903312683105,0.028566556672243726,2.69176983833313,0.2789638340473175,0.7054606676101685,1.0,0.0
57,0.0004348041524132907,0.0004348041524132907,0.000828918709885329,0.7970700263977051,0.02820091382638168,2.9224681854248047,0.2893756628036499,0.7113968133926392,1.0,0.0
58,0.0004026615727904438,0.0004026615727904438,0.0008481900440528989,0.7851428985595703,0.02964772741545496,2.8416566848754883,0.2929302155971527,0.7034019827842712,1.0,0.0
59,0.0003806608646629596,0.0003806608646629596,0.0008772150613367558,0.789982795715332,0.029405384377456656,2.9948575496673584,0.29496631026268005,0.7167176604270935,1.0,0.0
60,0.0003513444099873337,0.0003513444099873337,0.0008751393761485815,0.7598938941955566,0.02954033285346158,2.976733922958374,0.29439643025398254,0.7185570001602173,1.0,0.0
61,0.00032537416367879585,0.00032537416367879585,0.0009336540242657065,0.7249102592468262,0.029800894824766333,3.0255632400512695,0.31582674384117126,0.7149658203125,1.0,0.0
62,0.000292989890715889,0.000292989890715889,0.0009634128655306995,0.6723089218139648,0.030689255390431436,3.1175613403320312,0.312488317489624,0.7344393730163574,1.0,0.0
63,0.00028456716195722194,0.00028456716195722194,0.0010481777135282755,0.665553092956543,0.03283751742744201,3.2484655380249023,0.3179587721824646,0.717076301574707,1.0,0.0
64,0.0002687236003455578,0.0002687236003455578,0.001091347774490714,0.6525354385375977,0.03366266683804686,3.295923948287964,0.32473936676979065,0.7147767543792725,1.0,0.0
65,0.0002388444132949086,0.0002388444132949086,0.001075427862815559,0.6214346885681152,0.03255761545778446,3.2096364498138428,0.33706212043762207,0.7255135774612427,1.0,0.0
