step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
0,0.929895186692193,0.9298052192461914,0.00014969625044614077,0.09372901916503906,0.021297408281384378,0.0,0.0,0.7221562266349792,1.0,5.5327481848586294e-05
1,0.9101547765363913,0.9044314080289306,0.011423096060752869,0.10050249099731445,0.018828781849639098,0.25118550658226013,0.026460235938429832,0.7198854684829712,1.0,5.0297535530703994e-05
2,0.8794542577577547,0.8790420320635919,0.0007504425011575222,0.13941621780395508,0.033110918520873334,0.5044439435005188,0.04946180805563927,0.7063144445419312,1.0,7.710836120390832e-05
3,0.8747653222003664,0.8538416372898809,0.04181864112615585,0.09799480438232422,0.020192751550712762,0.773618221282959,0.07677331566810608,0.7374363541603088,1.0,5.5595181201799556e-05
4,0.9549413514280924,0.8292786075538199,0.25128912925720215,0.10205364227294922,0.022589831481095723,1.010709524154663,0.10300949960947037,0.7300615906715393,1.0,7.018122437825098e-05
5,0.8104910681206041,0.80462361155623,0.011684626340866089,0.09750509262084961,0.026505869981513497,1.251569390296936,0.1258169710636139,0.7109421491622925,1.0,6.101267590572788e-05
6,0.8192297616338464,0.7811591154136976,0.07610182464122772,0.09168672561645508,0.022513291144526937,1.4846231937408447,0.15214021503925323,0.7225016951560974,1.0,6.586944314781083e-05
7,0.7626711065511937,0.7578947481795932,0.009491544216871262,0.1022028923034668,0.02798094221601044,1.788978099822998,0.17326705157756805,0.7063917517662048,1.0,6.84374558172791e-05
8,0.7879781048022247,0.735310540240736,0.10529649257659912,0.09239435195922852,0.021158508972662915,2.029433488845825,0.20469719171524048,0.7149866819381714,1.0,5.869579096050656e-05
9,0.7491639218220205,0.7140606717835742,0.07016988098621368,0.11965322494506836,0.01884983055061573,2.2709622383117676,0.22414162755012512,0.716309666633606,1.0,5.1804731251735875e-05
10,1.3569010052755834,0.6912874047806759,1.3311854600906372,0.0973672866821289,0.019704036579443196,2.496363878250122,0.25041359663009644,0.718860924243927,1.0,6.19854642509996e-05
11,1.2509137749940404,0.6702963760700353,1.1611979007720947,0.10703706741333008,0.01768543211183582,2.7135512828826904,0.2788837254047394,0.7430219650268555,1.0,5.084501182332089e-05
12,0.8098142177559318,0.6480142870377428,0.3235459625720978,0.08595561981201172,0.022991558743662432,3.002821683883667,0.2916843891143799,0.7191006541252136,1.0,6.555891826639276e-05
13,1.6094488111562075,0.6277539889965826,1.963335394859314,0.0939178466796875,0.02066738273576174,3.200026750564575,0.3372505307197571,0.7200791239738464,1.0,7.181182787231264e-05
14,0.623731102701475,0.607133934028587,0.0330946259200573,0.11395645141601562,0.033142199921953885,3.5866124629974365,0.3538433313369751,0.6987912058830261,1.0,0.00010356034116928657
15,0.8637211528076778,0.5876909796790033,0.5520115494728088,0.09291362762451172,0.01778562973980824,3.8218982219696045,0.36348605155944824,0.7304126024246216,1.0,4.5427643645863e-05
16,1.1033327748834505,0.5681935612908215,1.0702141523361206,0.0932927131652832,0.01885446659910528,4.075436592102051,0.39375194907188416,0.7330687046051025,1.0,6.012522050558099e-05
17,1.3395822305822946,0.5496546536172389,1.579796314239502,0.10790109634399414,0.016048480903571583,4.343594551086426,0.4128253757953644,0.7377272248268127,1.0,5.8965305008373e-05
18,0.7595832268911646,0.5306818012708856,0.4577353894710541,0.1045536994934082,0.01939137652534617,4.501499652862549,0.4396529495716095,0.7201818227767944,1.0,6.13405037359151e-05
19,0.8710910484658524,0.5116864774352433,0.7187193632125854,0.09199810028076172,0.02542547119024907,4.700672626495361,0.48288846015930176,0.7082069516181946,1.0,9.075427759854001e-05
20,0.7142264499273574,0.4940675768378264,0.440224826335907,0.09636116027832031,0.024139102175468885,4.834439277648926,0.5036327242851257,0.7256059646606445,1.0,0.00010943109199753547
21,0.6066081571714872,0.4764121644637467,0.260293185710907,0.09152650833129883,0.0233514791704581,5.2142486572265625,0.5368218421936035,0.7190072536468506,1.0,8.000564688389097e-05
22,0.6505175386602469,0.4590664376893665,0.3827809989452362,0.09772491455078125,0.029250595001695245,5.603135108947754,0.54828280210495,0.7011715769767761,1.0,0.00010157170983581802
23,3.646206622803432,0.4432147424251831,6.405891418457031,0.10636615753173828,0.01711476446675242,5.919192790985107,0.5767421722412109,0.7374328374862671,1.0,7.33098763215272e-05
24,0.6774797704485662,0.42623524992014955,0.5023343563079834,0.11534929275512695,0.033151194463176825,6.1651129722595215,0.5919920206069946,0.7038928866386414,1.0,0.00013991486764912414
25,1.4163882818247964,0.41103914786802637,2.010584592819214,0.12204122543334961,0.01824107271480857,6.384336471557617,0.6177371144294739,0.7255294919013977,1.0,9.084958664012843e-05
26,0.9155837057389107,0.3942943392304841,1.0424504280090332,0.08516168594360352,0.02384392162879667,6.480055809020996,0.6574743986129761,0.7249495983123779,1.0,0.00010081102534540928
27,1.7293272048666708,0.37989038738694353,2.6987369060516357,0.10585737228393555,0.018636234049018707,7.055209636688232,0.6901487708091736,0.7202059626579285,1.0,9.996556908611217e-05
28,0.6591540501865676,0.3644655776695582,0.5892220139503479,0.09586715698242188,0.02441200670430521,7.097906589508057,0.7031387090682983,0.7209077477455139,1.0,0.00012815951760779246
29,0.9730143725349991,0.3504848335900534,1.2448986768722534,0.11441469192504883,0.0218756761836969,7.480179786682129,0.7332053184509277,0.7281978726387024,1.0,0.00012689427961150255
30,0.6166268161429973,0.3357254144973188,0.5616143345832825,0.09933996200561523,0.02877644520241085,7.59627103805542,0.7624709606170654,0.7109957337379456,1.0,0.00016840721149864965
31,0.7575393819720864,0.3225803478495015,0.8697616457939148,0.11374378204345703,0.019705292085558934,7.752992630004883,0.8175009489059448,0.7254221439361572,1.0,0.00011369872783779408
32,1.2118310942562975,0.308938608493293,1.8056176900863647,0.10333585739135742,0.018782516774534797,7.729166030883789,0.7802024483680725,0.7154456973075867,1.0,9.869116570262108e-05
33,0.9978610295036838,0.29559622930885826,1.4043262004852295,0.10142803192138672,0.028197292591125578,8.223803520202637,0.8180786371231079,0.7088134288787842,1.0,0.00014663163972417387
34,0.5932984825578372,0.2828071960122528,0.6207748651504517,0.09606742858886719,0.025266906622523067,8.527327537536621,0.8571800589561462,0.7236583828926086,1.0,0.00016295691813908694
35,0.45762031818356064,0.2704355411091254,0.3741622865200043,0.09319543838500977,0.024659950730726576,8.752306938171387,0.8607343435287476,0.7184484004974365,1.0,0.00016403877248084842
36,1.195320206460229,0.2583422198646357,1.8737342357635498,0.0871424674987793,0.02617695556844657,8.824395179748535,0.9168580174446106,0.7089589834213257,1.0,0.00017934253973240667
37,0.549915065910511,0.2465424041382105,0.6065016388893127,0.09272193908691406,0.029167800986995562,9.055456161499023,0.9160969853401184,0.7139712572097778,1.0,0.0002019599066777334
38,1.425593887174441,0.23592690185131215,2.37910795211792,0.10866594314575195,0.017753471219170147,9.524168014526367,0.9508630037307739,0.7321368455886841,1.0,0.00014007067118438065
39,0.7554438831744763,0.2244429905573186,1.061747431755066,0.09757852554321289,0.026551499714144722,9.71800708770752,0.9607362151145935,0.7101040482521057,1.0,0.00021246094643052337
40,1.8979880614013878,0.2143854748090729,3.366950750350952,0.12236881256103516,0.020254399286240288,9.811249732971191,0.9848282933235168,0.7335202693939209,1.0,0.0001845103436084051
41,0.3029453409137205,0.20356553138408348,0.1984599083662033,0.11157751083374023,0.03158965493701982,10.203603744506836,1.0193815231323242,0.7063626646995544,1.0,0.0002563014158693249
42,4.166906584881558,0.19393216882386288,7.945672988891602,0.11391401290893555,0.014791052497381552,10.492168426513672,1.0551469326019287,0.727694571018219,1.0,0.00017629576673492412
43,1.5934700528840264,0.1839057776476919,2.8188328742980957,0.10271739959716797,0.022064468307991802,11.313939094543457,1.0793079137802124,0.7185884714126587,1.0,0.00020850807252307548
44,1.446553522868683,0.17431313940546977,2.544137954711914,0.09879636764526367,0.02990467682512099,11.226910591125488,1.1027125120162964,0.7138345241546631,1.0,0.00027880233998587954
45,1.6591251460013527,0.16534340365255137,2.987236499786377,0.09758758544921875,0.024285835929088728,11.522128105163574,1.1145528554916382,0.7199104428291321,1.0,0.00022837285782175275
46,1.1635376304961245,0.15658117081822984,2.013580083847046,0.09595346450805664,0.02370301220924742,11.495433807373047,1.1550986766815186,0.7263847589492798,1.0,0.00022520877351118172
47,0.38690960831222565,0.14867085358632706,0.47613805532455444,0.13077402114868164,0.025847212824919863,11.635004043579102,1.1882981061935425,0.7098388075828552,1.0,0.00022454209847799886
48,2.5410107289791526,0.13996156207590377,4.801713943481445,0.09007883071899414,0.024774689678236372,12.039399147033691,1.135515809059143,0.7169805765151978,1.0,0.0002688245839403046
49,3.0062570725632005,0.13240304846028905,5.747323513031006,0.10223531723022461,0.019846227525960325,11.857149124145508,1.2367240190505981,0.7195363640785217,1.0,0.0002824315045871446
50,8.787346709575411,0.12495833712213185,17.32440185546875,0.10537147521972656,0.022146952240870155,12.470206260681152,1.2570092678070068,0.7349784970283508,1.0,0.00025431066922295385
51,4.395106346047273,0.11772447237223309,8.554377555847168,0.09862089157104492,0.020437375750081976,13.127214431762695,1.3188778162002563,0.7163544297218323,1.0,0.00027687944071558946
