step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
1724,8.520343215180056,4.00203032948732e-05,17.035633087158203,0.11243009567260742,0.07001963245323317,50.20153045654297,5.123676776885986,0.7023311853408813,1.0,0.01369811613523523
1725,24.389833139402743,4.488454009063289e-05,48.774200439453125,0.12781143188476562,0.08463106951350774,50.989009857177734,4.916575908660889,0.7307620644569397,1.0,0.015693945580796058
1726,18.319468644759834,3.651118393224276e-05,36.633644104003906,0.1014871597290039,0.04967239293496295,50.742774963378906,4.791478157043457,0.7223127484321594,1.0,0.01548178083000971
1727,570.9401545409145,3.539361372692999e-05,1141.87451171875,0.09772491455078125,0.04334182318599389,48.88180160522461,5.058987617492676,0.7375979423522949,1.0,0.01975234114633681
1728,53.4395234519566,3.747431995564428e-05,106.87339782714844,0.10379314422607422,0.05056232342537381,50.63440704345703,4.787386894226074,0.7354838848114014,1.0,0.015429961919889101
1729,22.507943136628356,3.485778496793259e-05,45.010498046875,0.09608888626098633,0.04195945674245749,51.56755828857422,5.01997709274292,0.7125785946846008,1.0,0.01614468287818571
1730,3.6001172024422403,4.137965301850881e-05,7.194634437561035,0.11789083480834961,0.05187680580248655,49.210166931152344,4.991899490356445,0.7205331921577454,1.0,0.01929640833453145
1731,104.61168468451855,3.664136660357591e-05,209.2176971435547,0.10140323638916016,0.07633843210341773,49.07252502441406,4.939775466918945,0.7443931698799133,1.0,0.016695876998982534
1732,31.52814400289262,4.097353721367372e-05,63.05070495605469,0.1143045425415039,0.024628398279102903,51.93565368652344,4.988829612731934,0.7337595820426941,1.0,0.019178221416978444
1733,7.86141986755789,3.7373575798665823e-05,15.717422485351562,0.10510444641113281,0.07834770159032,48.80375671386719,5.060262680053711,0.7235910296440125,1.0,0.013855993989464858
1734,103.29550698947095,3.6213900223946305e-05,206.58543395996094,0.10073661804199219,0.03086917657255106,51.43459701538086,4.988323211669922,0.7343236207962036,1.0,0.012532989976401366
1735,53.61234975604591,3.4458919140334076e-05,107.21919250488281,0.09430074691772461,0.053025856275312755,50.46430587768555,5.253377914428711,0.7161841988563538,1.0,0.015195541134283813
1736,199.2149075434118,3.493172521110308e-05,398.4244079589844,0.09624338150024414,0.07795660818266104,50.274688720703125,4.835128307342529,0.7417305111885071,1.0,0.01816663503525682
1737,21.348877754200032,3.5078402389563e-05,42.69221115112305,0.09715652465820312,0.06962997886605926,50.84150314331055,4.886341094970703,0.7162562012672424,1.0,0.014404654262054187
1738,76.87739027397436,3.406441499128865e-05,153.74954223632812,0.0938119888305664,0.06466516124653543,52.12571334838867,4.984888076782227,0.7170910239219666,1.0,0.014885442233497713
1739,335.81332254081354,3.446170447994961e-05,671.62109375,0.09527444839477539,0.06907311094622726,50.997615814208984,4.687160968780518,0.7228126525878906,1.0,0.021698854606361662
1740,21.90513794682353,3.573949813188826e-05,43.80480194091797,0.09923267364501953,0.0893585552774745,49.00532531738281,5.085635185241699,0.7091679573059082,1.0,0.016791208516996954
1741,7.538696998856907,3.8330336978098976e-05,15.072017669677734,0.1076207160949707,0.05125639496172951,49.96270751953125,5.12298583984375,0.7095166444778442,1.0,0.014594180075389932
1742,163.2981520573208,3.519571106667086e-05,326.59088134765625,0.09749794006347656,0.08281702580659189,51.41386032104492,5.020577907562256,0.7180997133255005,1.0,0.020830251338207224
1743,90.56706110605349,3.708813649107994e-05,181.12832641601562,0.1035151481628418,0.05322647270850078,50.3604621887207,4.999666213989258,0.7235344648361206,1.0,0.021121863513216765
1744,37.2375684077596,3.957629443377152e-05,74.46956634521484,0.11169147491455078,0.02728451145572741,49.93573760986328,5.016699314117432,0.7322857975959778,1.0,0.013750752973066946
1745,4.9709968058470695,4.20270100292399e-05,9.936922073364258,0.11827230453491211,0.07248725925057542,49.44462966918945,5.0057783126831055,0.7039095163345337,1.0,0.012288023727432153
1746,6.892196158321048,4.1770889828617455e-05,13.779169082641602,0.11884164810180664,0.08621897466809525,49.81812286376953,4.95432710647583,0.7108609676361084,1.0,0.012762893403515331
1747,3.3117310047747437,5.903552676191417e-05,6.618145942687988,0.16814756393432617,0.060354382082350444,48.78171920776367,5.240538120269775,0.7262110114097595,1.0,0.013661302320530378
1748,150.14930286318602,3.729681092888552e-05,300.293212890625,0.10365152359008789,0.05295508389430159,52.0555419921875,5.050580024719238,0.7344414591789246,1.0,0.017280254578016508
1749,125.69857444232257,3.7238839283498546e-05,251.3916015625,0.10391902923583984,0.043001015075094795,49.56584548950195,4.88550329208374,0.7377093434333801,1.0,0.018952872379184478
1750,8.10929373829665,3.673616836189695e-05,16.213268280029297,0.10181331634521484,0.05683085946284194,49.68389892578125,5.030027866363525,0.7217848300933838,1.0,0.01349752640249717
