snr_db,init_error,method,mc_idx,seed,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
-5,1.5,proposed,8,9100,0.42529910802841187,1.5346511460917158,1.5207196533446077,1.0091611183005045,0.13671875
-5,1.5,adjoint_slice,8,9100,0.44840091466903687,1.5346511460917158,1.5346511460917158,0.9999999999348386,0.0546875
-5,1.5,proposed,9,10100,0.42728275060653687,1.5467112721023062,1.533191953229673,1.0088177600614672,0.11328125
-5,1.5,adjoint_slice,9,10100,0.45314332842826843,1.5467112721023062,1.5467112721023062,0.9999999999353467,0.01953125
0,0.0,proposed,0,1000,0.21095989644527435,0.0,0.05389276163909188,0.0,0.9375
0,0.0,adjoint_slice,0,1000,0.2100728452205658,0.0,0.0,0.0,1.0
0,0.0,proposed,1,2000,0.21476034820079803,0.0,0.05516652908302268,0.0,0.9375
0,0.0,adjoint_slice,1,2000,0.2139485776424408,0.0,0.0,0.0,1.0
0,0.0,proposed,2,3000,0.2106526792049408,0.0,0.06001604888098123,0.0,0.91015625
0,0.0,adjoint_slice,2,3000,0.20939332246780396,0.0,0.0,0.0,1.0
0,0.0,proposed,3,4000,0.22458700835704803,0.0,0.05341898212606426,0.0,0.9609375
0,0.0,adjoint_slice,3,4000,0.22277629375457764,0.0,0.0,0.0,1.0
0,0.0,proposed,4,5000,0.20963135361671448,0.0,0.054328307820593204,0.0,0.921875
0,0.0,adjoint_slice,4,5000,0.20837199687957764,0.0,0.0,0.0,1.0
0,0.0,proposed,5,6000,0.21131186187267303,0.0,0.052549023975359856,0.0,0.94140625
0,0.0,adjoint_slice,5,6000,0.20998333394527435,0.0,0.0,0.0,1.0
0,0.0,proposed,6,7000,0.21248577535152435,0.0,0.057504389474618736,0.0,0.9140625
0,0.0,adjoint_slice,6,7000,0.2118835598230362,0.0,0.0,0.0,1.0
0,0.0,proposed,7,8000,0.20826619863510132,0.0,0.054586093185069774,0.0,0.9375
0,0.0,adjoint_slice,7,8000,0.2071228176355362,0.0,0.0,0.0,1.0
0,0.0,proposed,8,9000,0.21566367149353027,0.0,0.055003147092955784,0.0,0.9296875
0,0.0,adjoint_slice,8,9000,0.2143554836511612,0.0,0.0,0.0,1.0
0,0.0,proposed,9,10000,0.2199402004480362,0.0,0.055844664166960864,0.0,0.953125
0,0.0,adjoint_slice,9,10000,0.2182515561580658,0.0,0.0,0.0,1.0
0,0.1,proposed,0,1010,0.22037151455879211,0.0975290084705606,0.0567721551838911,1.717902164940955,0.9296875
0,0.1,adjoint_slice,0,1010,0.22286175191402435,0.0975290084705606,0.0975290084705606,0.9999999989746641,0.71875
0,0.1,proposed,1,2010,0.20968018472194672,0.10080791610504518,0.054771036133381495,1.8405333007668279,0.9296875
0,0.1,adjoint_slice,1,2010,0.21179403364658356,0.10080791610504518,0.10080791610504518,0.9999999990080145,0.66015625
0,0.1,proposed,2,3010,0.21503093838691711,0.10135883754152922,0.05310343143150261,1.908705984120819,0.9375
0,0.1,adjoint_slice,2,3010,0.21650798618793488,0.10135883754152922,0.10135883754152922,0.9999999990134063,0.7421875
0,0.1,proposed,3,4010,0.21026815474033356,0.09779290995602843,0.05456061238066455,1.7923719238064777,0.93359375
0,0.1,adjoint_slice,3,4010,0.21235759556293488,0.09779290995602843,0.09779290995602843,0.9999999989774311,0.67578125
0,0.1,proposed,4,5010,0.21707764267921448,0.10965029979404957,0.058977681905047194,1.859182932700982,0.921875
0,0.1,adjoint_slice,4,5010,0.21895550191402435,0.10965029979404957,0.10965029979404957,0.9999999990880098,0.59375
0,0.1,proposed,5,6010,0.20989178121089935,0.09949370039243473,0.05678572916827102,1.7520898590982215,0.9140625
0,0.1,adjoint_slice,5,6010,0.21167400479316711,0.09949370039243473,0.09949370039243473,0.9999999989949113,0.68359375
0,0.1,proposed,6,7010,0.21534018218517303,0.09446323579502458,0.050766768672589245,1.8607297269238177,0.96484375
0,0.1,adjoint_slice,6,7010,0.21801352500915527,0.09446323579502458,0.09446323579502458,0.9999999989413871,0.671875
0,0.1,proposed,7,8010,0.22135010361671448,0.10826564344780955,0.05701451438696989,1.8989137138500514,0.921875
0,0.1,adjoint_slice,7,8010,0.22323812544345856,0.10826564344780955,0.10826564344780955,0.999999999076346,0.66796875
0,0.1,proposed,8,9010,0.21108603477478027,0.10534129838474787,0.0581939693502506,1.810175510966012,0.9140625
0,0.1,adjoint_slice,8,9010,0.21428631246089935,0.10534129838474787,0.10534129838474787,0.9999999990507048,0.63671875
0,0.1,proposed,9,10010,0.21262411773204803,0.10082879110587983,0.05422851202851491,1.859331690069755,0.94140625
0,0.1,adjoint_slice,9,10010,0.2152404934167862,0.10082879110587983,0.10082879110587983,0.9999999990082199,0.69140625
0,0.2,proposed,0,1020,0.21265463531017303,0.20633879286727197,0.06374695134482022,3.2368417342416786,0.87890625
0,0.2,adjoint_slice,0,1020,0.22921143472194672,0.20633879286727197,0.20633879286727197,0.9999999995153601,0.40234375
0,0.2,proposed,1,2020,0.21130982041358948,0.2042126981452637,0.06214881232811504,3.2858664577294707,0.8671875
0,0.2,adjoint_slice,1,2020,0.22794800996780396,0.2042126981452637,0.2042126981452637,0.9999999995103145,0.36328125
0,0.2,proposed,2,3020,0.21093547344207764,0.20420396434070617,0.0631009501640378,3.2361472130964906,0.9140625
0,0.2,adjoint_slice,2,3020,0.22610068321228027,0.20420396434070617,0.20420396434070617,0.9999999995102935,0.33984375
0,0.2,proposed,3,4020,0.22263388335704803,0.18432656533762357,0.06490557774458654,2.8399187166777127,0.8828125
0,0.2,adjoint_slice,3,4020,0.2347005307674408,0.18432656533762357,0.18432656533762357,0.9999999994574845,0.390625
0,0.2,proposed,4,5020,0.21069946885108948,0.2070946035336146,0.05850959607445808,3.5394980836326497,0.91015625
0,0.2,adjoint_slice,4,5020,0.22659710049629211,0.2070946035336146,0.2070946035336146,0.9999999995171288,0.359375
0,0.2,proposed,5,6020,0.2128702849149704,0.1865423922650566,0.05489786925041994,3.397989657382389,0.92578125
0,0.2,adjoint_slice,5,6020,0.2252400815486908,0.1865423922650566,0.1865423922650566,0.9999999994639288,0.4296875
0,0.2,proposed,6,7020,0.20946453511714935,0.1972431040489433,0.061929774299721685,3.1849478859046143,0.8984375
0,0.2,adjoint_slice,6,7020,0.22418010234832764,0.1972431040489433,0.1972431040489433,0.9999999994930114,0.38671875
0,0.2,proposed,7,8020,0.21157634258270264,0.18783167879473858,0.06000654007963027,3.1301867801819983,0.9375
0,0.2,adjoint_slice,7,8020,0.2245626002550125,0.18783167879473858,0.18783167879473858,0.9999999994676084,0.41015625
0,0.2,proposed,8,9020,0.21790161728858948,0.2035750924415959,0.05875561659071863,3.4647767125513598,0.8984375
0,0.2,adjoint_slice,8,9020,0.2323201596736908,0.2035750924415959,0.2035750924415959,0.9999999995087807,0.35546875
0,0.2,proposed,9,10020,0.2279764860868454,0.2062143227043273,0.06551344292180358,3.147664253208261,0.890625
0,0.2,adjoint_slice,9,10020,0.24381308257579803,0.2062143227043273,0.2062143227043273,0.9999999995150676,0.36328125
0,0.3,proposed,0,1030,0.21293336153030396,0.2854768330494944,0.07762420657895518,3.6776779469089314,0.85546875
0,0.3,adjoint_slice,0,1030,0.2471415400505066,0.2854768330494944,0.2854768330494944,0.9999999996497089,0.3125
0,0.3,proposed,1,2030,0.21167400479316711,0.27249554798374004,0.07430082984405735,3.6674630443416,0.8671875
0,0.3,adjoint_slice,1,2030,0.24181926250457764,0.27249554798374004,0.27249554798374004,0.9999999996330216,0.265625
0,0.3,proposed,2,3030,0.21285808086395264,0.3239449864270373,0.10386411747899689,3.118930714263773,0.8046875
0,0.3,adjoint_slice,2,3030,0.2560933530330658,0.3239449864270373,0.3239449864270373,0.9999999996913056,0.23828125
0,0.3,proposed,3,4030,0.21167400479316711,0.30222892301530424,0.08201887608312314,3.684870325954226,0.85546875
0,0.3,adjoint_slice,3,4030,0.2502177059650421,0.30222892301530424,0.30222892301530424,0.999999999669125,0.25
0,0.3,proposed,4,5030,0.21781617403030396,0.30417286520927217,0.09062290848230434,3.3564676963884947,0.82421875
0,0.3,adjoint_slice,4,5030,0.25553184747695923,0.30417286520927217,0.30417286520927217,0.9999999996712395,0.23046875
0,0.3,proposed,5,6030,0.21470744907855988,0.29032235848517496,0.08812304227006203,3.294511295536092,0.859375
0,0.3,adjoint_slice,5,6030,0.24953614175319672,0.29032235848517496,0.29032235848517496,0.9999999996555553,0.24609375
0,0.3,proposed,6,7030,0.21674399077892303,0.2956186837881248,0.07898064741953507,3.7429255529337926,0.84375
0,0.3,adjoint_slice,6,7030,0.25348716974258423,0.2956186837881248,0.2956186837881248,0.9999999996617264,0.26953125
0,0.3,proposed,7,8030,0.21244508028030396,0.29778101880801155,0.10367784807978356,2.8721759183470086,0.79296875
0,0.3,adjoint_slice,7,8030,0.2480916529893875,0.29778101880801155,0.29778101880801155,0.9999999996641827,0.2734375
0,0.3,proposed,8,9030,0.21128743886947632,0.31570759297979417,0.10653780366336638,2.9633386631567866,0.80078125
0,0.3,adjoint_slice,8,9030,0.2522644102573395,0.31570759297979417,0.31570759297979417,0.9999999996832512,0.27734375
0,0.3,proposed,9,10030,0.22012737393379211,0.31748503502928926,0.09744940364564517,3.257947435552956,0.8046875
0,0.3,adjoint_slice,9,10030,0.25950726866722107,0.31748503502928926,0.31748503502928926,0.9999999996850245,0.2421875
