init_error,snr_db,method,mc_idx,seed,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
0.2,-5,proposed,5,5970,0.3198486566543579,0.19654658468023747,0.10819763374901067,1.816551598110892,0.6640625
0.2,-5,oracle_sync,5,5970,0.3176981806755066,0.19654658468023747,0.0,1965465846.8023746,1.0
0.2,-5,adjoint_slice,6,6970,0.3270935118198395,0.18154605011589417,0.18154605011589417,0.9999999994491755,0.43359375
0.2,-5,proposed_no_update,6,6970,0.3274231255054474,0.18154605011589417,0.18154605011589417,0.9999999994491755,0.43359375
0.2,-5,proposed,6,6970,0.32232463359832764,0.18154605011589417,0.10260757974765078,1.769323965982331,0.6796875
0.2,-5,oracle_sync,6,6970,0.3202046751976013,0.18154605011589417,0.0,1815460501.1589417,1.0
0.2,-5,adjoint_slice,7,7970,0.32587486505508423,0.2032956171205966,0.2032956171205966,0.9999999995081055,0.40234375
0.2,-5,proposed_no_update,7,7970,0.32589519023895264,0.2032956171205966,0.2032956171205966,0.9999999995081055,0.40234375
0.2,-5,proposed,7,7970,0.3176106810569763,0.2032956171205966,0.10798952440702109,1.8825494236469118,0.6640625
0.2,-5,oracle_sync,7,7970,0.31523236632347107,0.2032956171205966,0.0,2032956171.205966,1.0
0.2,-5,adjoint_slice,8,8970,0.32576295733451843,0.2049374897192471,0.2049374897192471,0.9999999995120463,0.34765625
0.2,-5,proposed_no_update,8,8970,0.3256937861442566,0.2049374897192471,0.2049374897192471,0.9999999995120463,0.34765625
0.2,-5,proposed,8,8970,0.3189290463924408,0.2049374897192471,0.12096031397568821,1.6942539483736134,0.5859375
0.2,-5,oracle_sync,8,8970,0.31580811738967896,0.2049374897192471,0.0,2049374897.192471,1.0
0.2,-5,adjoint_slice,9,9970,0.3226765990257263,0.18494955614513806,0.18494955614513806,0.999999999459312,0.37109375
0.2,-5,proposed_no_update,9,9970,0.3227193355560303,0.18494955614513806,0.18494955614513806,0.999999999459312,0.37109375
0.2,-5,proposed,9,9970,0.31738078594207764,0.18494955614513806,0.10943752126459935,1.690001325312958,0.65625
0.2,-5,oracle_sync,9,9970,0.3145243525505066,0.18494955614513806,0.0,1849495561.4513805,1.0
0.2,0,adjoint_slice,0,1020,0.22921143472194672,0.20633879286727197,0.20633879286727197,0.9999999995153601,0.40234375
0.2,0,proposed_no_update,0,1020,0.22970989346504211,0.20633879286727197,0.20633879286727197,0.9999999995153601,0.40234375
0.2,0,proposed,0,1020,0.21265463531017303,0.20633879286727197,0.06374695134482022,3.2368417342416786,0.87890625
0.2,0,oracle_sync,0,1020,0.21146240830421448,0.20633879286727197,0.0,2063387928.6727197,1.0
0.2,0,adjoint_slice,1,2020,0.22794800996780396,0.2042126981452637,0.2042126981452637,0.9999999995103145,0.36328125
0.2,0,proposed_no_update,1,2020,0.22753703594207764,0.2042126981452637,0.2042126981452637,0.9999999995103145,0.36328125
0.2,0,proposed,1,2020,0.21130982041358948,0.2042126981452637,0.06214881232811504,3.2858664577294707,0.8671875
0.2,0,oracle_sync,1,2020,0.21010133624076843,0.2042126981452637,0.0,2042126981.4526367,1.0
0.2,0,adjoint_slice,2,3020,0.22610068321228027,0.20420396434070617,0.20420396434070617,0.9999999995102935,0.33984375
0.2,0,proposed_no_update,2,3020,0.22618205845355988,0.20420396434070617,0.20420396434070617,0.9999999995102935,0.33984375
0.2,0,proposed,2,3020,0.21093547344207764,0.20420396434070617,0.0631009501640378,3.2361472130964906,0.9140625
0.2,0,oracle_sync,2,3020,0.20961101353168488,0.20420396434070617,0.0,2042039643.4070616,1.0
0.2,0,adjoint_slice,3,4020,0.2347005307674408,0.18432656533762357,0.18432656533762357,0.9999999994574845,0.390625
0.2,0,proposed_no_update,3,4020,0.23362427949905396,0.18432656533762357,0.18432656533762357,0.9999999994574845,0.390625
0.2,0,proposed,3,4020,0.22263388335704803,0.18432656533762357,0.06490557774458654,2.8399187166777127,0.8828125
0.2,0,oracle_sync,3,4020,0.22165325284004211,0.18432656533762357,0.0,1843265653.3762355,1.0
0.2,0,adjoint_slice,4,5020,0.22659710049629211,0.2070946035336146,0.2070946035336146,0.9999999995171288,0.359375
0.2,0,proposed_no_update,4,5020,0.2269795835018158,0.2070946035336146,0.2070946035336146,0.9999999995171288,0.359375
0.2,0,proposed,4,5020,0.21069946885108948,0.2070946035336146,0.05850959607445808,3.5394980836326497,0.91015625
0.2,0,oracle_sync,4,5020,0.2094319760799408,0.2070946035336146,0.0,2070946035.336146,1.0
0.2,0,adjoint_slice,5,6020,0.2252400815486908,0.1865423922650566,0.1865423922650566,0.9999999994639288,0.4296875
0.2,0,proposed_no_update,5,6020,0.2258300930261612,0.1865423922650566,0.1865423922650566,0.9999999994639288,0.4296875
0.2,0,proposed,5,6020,0.2128702849149704,0.1865423922650566,0.05489786925041994,3.397989657382389,0.92578125
0.2,0,oracle_sync,5,6020,0.21164348721504211,0.1865423922650566,0.0,1865423922.6505659,1.0
0.2,0,adjoint_slice,6,7020,0.22418010234832764,0.1972431040489433,0.1972431040489433,0.9999999994930114,0.38671875
0.2,0,proposed_no_update,6,7020,0.2239827662706375,0.1972431040489433,0.1972431040489433,0.9999999994930114,0.38671875
0.2,0,proposed,6,7020,0.20946453511714935,0.1972431040489433,0.061929774299721685,3.1849478859046143,0.8984375
0.2,0,oracle_sync,6,7020,0.20865276455879211,0.1972431040489433,0.0,1972431040.4894328,1.0
0.2,0,adjoint_slice,7,8020,0.2245626002550125,0.18783167879473858,0.18783167879473858,0.9999999994676084,0.41015625
0.2,0,proposed_no_update,7,8020,0.2249145656824112,0.18783167879473858,0.18783167879473858,0.9999999994676084,0.41015625
0.2,0,proposed,7,8020,0.21157634258270264,0.18783167879473858,0.06000654007963027,3.1301867801819983,0.9375
0.2,0,oracle_sync,7,8020,0.21050415933132172,0.18783167879473858,0.0,1878316787.9473858,1.0
0.2,0,adjoint_slice,8,9020,0.2323201596736908,0.2035750924415959,0.2035750924415959,0.9999999995087807,0.35546875
0.2,0,proposed_no_update,8,9020,0.23192140460014343,0.2035750924415959,0.2035750924415959,0.9999999995087807,0.35546875
0.2,0,proposed,8,9020,0.21790161728858948,0.2035750924415959,0.05875561659071863,3.4647767125513598,0.8984375
0.2,0,oracle_sync,8,9020,0.21671143174171448,0.2035750924415959,0.0,2035750924.4159591,1.0
0.2,0,adjoint_slice,9,10020,0.24381308257579803,0.2062143227043273,0.2062143227043273,0.9999999995150676,0.36328125
0.2,0,proposed_no_update,9,10020,0.2430420070886612,0.2062143227043273,0.2062143227043273,0.9999999995150676,0.36328125
0.2,0,proposed,9,10020,0.2279764860868454,0.2062143227043273,0.06551344292180358,3.147664253208261,0.890625
0.2,0,oracle_sync,9,10020,0.2270101010799408,0.2062143227043273,0.0,2062143227.043273,1.0
0.2,5,adjoint_slice,0,1070,0.1487019956111908,0.19620589224384807,0.19620589224384807,0.9999999994903312,0.42578125
0.2,5,proposed_no_update,0,1070,0.14984741806983948,0.19620589224384807,0.19620589224384807,0.9999999994903312,0.42578125
0.2,5,proposed,0,1070,0.127410888671875,0.19620589224384807,0.03434563388000132,5.712688033596767,0.98828125
0.2,5,oracle_sync,0,1070,0.12690024077892303,0.19620589224384807,0.0,1962058922.4384806,1.0
0.2,5,adjoint_slice,1,2070,0.14533081650733948,0.19702985980757307,0.19702985980757307,0.9999999994924627,0.35546875
0.2,5,proposed_no_update,1,2070,0.14467774331569672,0.19702985980757307,0.19702985980757307,0.9999999994924627,0.35546875
0.2,5,proposed,1,2070,0.12239991128444672,0.19702985980757307,0.034158281498175735,5.768143202440712,0.9921875
0.2,5,oracle_sync,1,2070,0.12199707329273224,0.19702985980757307,0.0,1970298598.0757306,1.0
0.2,5,adjoint_slice,2,3070,0.1558939665555954,0.2131189655041959,0.2131189655041959,0.9999999995307784,0.35546875
0.2,5,proposed_no_update,2,3070,0.15684612095355988,0.2131189655041959,0.2131189655041959,0.9999999995307784,0.35546875
0.2,5,proposed,2,3070,0.13289184868335724,0.2131189655041959,0.03819712192934805,5.579450863875291,0.9765625
0.2,5,oracle_sync,2,3070,0.13233236968517303,0.2131189655041959,0.0,2131189655.041959,1.0
0.2,5,adjoint_slice,3,4070,0.14711101353168488,0.2060627562238716,0.2060627562238716,0.9999999995147109,0.37890625
0.2,5,proposed_no_update,3,4070,0.14773356914520264,0.2060627562238716,0.2060627562238716,0.9999999995147109,0.37890625
0.2,5,proposed,3,4070,0.12368571758270264,0.2060627562238716,0.03923513335703367,5.251995802423625,0.984375
0.2,5,oracle_sync,3,4070,0.12305908650159836,0.2060627562238716,0.0,2060627562.238716,1.0
0.2,5,adjoint_slice,4,5070,0.14488525688648224,0.19655102397188587,0.19655102397188587,0.9999999994912262,0.40625
0.2,5,proposed_no_update,4,5070,0.14519856870174408,0.19655102397188587,0.19655102397188587,0.9999999994912262,0.40625
0.2,5,proposed,4,5070,0.12325643748044968,0.19655102397188587,0.036666827623620266,5.360458926346399,0.984375
0.2,5,oracle_sync,4,5070,0.12232869863510132,0.19655102397188587,0.0,1965510239.7188587,1.0
0.2,5,adjoint_slice,5,6070,0.14233602583408356,0.17793408623443516,0.17793408623443516,0.9999999994379941,0.4765625
0.2,5,proposed_no_update,5,6070,0.14166463911533356,0.17793408623443516,0.17793408623443516,0.9999999994379941,0.4765625
0.2,5,proposed,5,6070,0.12419230490922928,0.17793408623443516,0.038681638434360295,4.599962488051768,0.9765625
0.2,5,oracle_sync,5,6070,0.12321777641773224,0.17793408623443516,0.0,1779340862.3443515,1.0
0.2,5,adjoint_slice,6,7070,0.14575603604316711,0.20983279285749917,0.20983279285749917,0.99999999952343,0.37109375
0.2,5,proposed_no_update,6,7070,0.14604899287223816,0.20983279285749917,0.20983279285749917,0.99999999952343,0.37109375
0.2,5,proposed,6,7070,0.1217651441693306,0.20983279285749917,0.04176742013185862,5.023838956121273,0.984375
0.2,5,oracle_sync,6,7070,0.1207275465130806,0.20983279285749917,0.0,2098327928.5749917,1.0
0.2,5,adjoint_slice,7,8070,0.13759562373161316,0.19036350140949318,0.19036350140949318,0.9999999994746892,0.3828125
0.2,5,proposed_no_update,7,8070,0.13780111074447632,0.19036350140949318,0.19036350140949318,0.9999999994746892,0.3828125
0.2,5,proposed,7,8070,0.11503296345472336,0.19036350140949318,0.036842627119242195,5.166936122027421,0.97265625
0.2,5,oracle_sync,7,8070,0.11439616233110428,0.19036350140949318,0.0,1903635014.0949318,1.0
0.2,5,adjoint_slice,8,9070,0.14583741128444672,0.20292160015669353,0.20292160015669353,0.9999999995071988,0.375
0.2,5,proposed_no_update,8,9070,0.14658814668655396,0.20292160015669353,0.20292160015669353,0.9999999995071988,0.375
0.2,5,proposed,8,9070,0.12298788130283356,0.20292160015669353,0.03833765411972773,5.293010338965247,0.9765625
0.2,5,oracle_sync,8,9070,0.12209676951169968,0.20292160015669353,0.0,2029216001.5669353,1.0
0.2,5,adjoint_slice,9,10070,0.15317383408546448,0.1843563730853963,0.1843563730853963,0.9999999994575722,0.40625
0.2,5,proposed_no_update,9,10070,0.1524251401424408,0.1843563730853963,0.1843563730853963,0.9999999994575722,0.40625
0.2,5,proposed,9,10070,0.13440145552158356,0.1843563730853963,0.036237202872173566,5.087489043427634,0.98046875
0.2,5,oracle_sync,9,10070,0.13375040888786316,0.1843563730853963,0.0,1843563730.853963,1.0
0.2,10,adjoint_slice,0,1120,0.12362264841794968,0.20595540679400146,0.20595540679400146,0.999999999514458,0.37890625
0.2,10,proposed_no_update,0,1120,0.12329509109258652,0.20595540679400146,0.20595540679400146,0.999999999514458,0.37890625
0.2,10,proposed,0,1120,0.09602051228284836,0.20595540679400146,0.028116378474394348,7.325104342618488,0.9921875
0.2,10,oracle_sync,0,1120,0.09568685293197632,0.20595540679400146,0.0,2059554067.9400144,1.0
0.2,10,adjoint_slice,1,2120,0.12894085049629211,0.19343253432769017,0.19343253432769017,0.9999999994830239,0.3984375
0.2,10,proposed_no_update,1,2120,0.1305135190486908,0.19343253432769017,0.19343253432769017,0.9999999994830239,0.3984375
0.2,10,proposed,1,2120,0.1087239608168602,0.19343253432769017,0.027705805389249084,6.981660735427793,0.984375
0.2,10,oracle_sync,1,2120,0.1083679273724556,0.19343253432769017,0.0,1934325343.2769017,1.0
0.2,10,adjoint_slice,2,3120,0.12478028237819672,0.19820602386905467,0.19820602386905467,0.9999999994954745,0.40234375
0.2,10,proposed_no_update,2,3120,0.12509359419345856,0.19820602386905467,0.19820602386905467,0.9999999994954745,0.40234375
0.2,10,proposed,2,3120,0.09816081076860428,0.19820602386905467,0.02850365264773446,6.9537060959602295,0.984375
0.2,10,oracle_sync,2,3120,0.09774577617645264,0.19820602386905467,0.0,1982060238.6905468,1.0
0.2,10,adjoint_slice,3,4120,0.12025350332260132,0.1922535134891959,0.1922535134891959,0.9999999994798534,0.4453125
0.2,10,proposed_no_update,3,4120,0.11953939497470856,0.1922535134891959,0.1922535134891959,0.9999999994798534,0.4453125
0.2,10,proposed,3,4120,0.0950419157743454,0.1922535134891959,0.029071469186017183,6.613133708438538,0.99609375
0.2,10,oracle_sync,3,4120,0.09460043162107468,0.1922535134891959,0.0,1922535134.891959,1.0
0.2,10,adjoint_slice,4,5120,0.11666260659694672,0.2007611751788742,0.2007611751788742,0.9999999995018957,0.40234375
0.2,10,proposed_no_update,4,5120,0.11708374321460724,0.2007611751788742,0.2007611751788742,0.9999999995018957,0.40234375
0.2,10,proposed,4,5120,0.0890706405043602,0.2007611751788742,0.027577548599024955,7.279877460101173,0.9921875
0.2,10,oracle_sync,4,5120,0.08872274309396744,0.2007611751788742,0.0,2007611751.788742,1.0
0.2,10,adjoint_slice,5,6120,0.11638183891773224,0.19588832300634418,0.19588832300634418,0.999999999489505,0.37109375
0.2,10,proposed_no_update,5,6120,0.11670126020908356,0.19588832300634418,0.19588832300634418,0.999999999489505,0.37109375
0.2,10,proposed,5,6120,0.09101156145334244,0.19588832300634418,0.02674443435855594,7.324451870907915,0.99609375
0.2,10,oracle_sync,5,6120,0.0905863493680954,0.19588832300634418,0.0,1958883230.0634418,1.0
0.2,10,adjoint_slice,6,7120,0.12896119058132172,0.21184408091033582,0.21184408091033582,0.9999999995279547,0.34765625
0.2,10,proposed_no_update,6,7120,0.12850138545036316,0.21184408091033582,0.21184408091033582,0.9999999995279547,0.34765625
0.2,10,proposed,6,7120,0.10095825791358948,0.21184408091033582,0.027400428673543125,7.731414813292443,0.9921875
0.2,10,oracle_sync,6,7120,0.1003926619887352,0.21184408091033582,0.0,2118440809.1033583,1.0
0.2,10,adjoint_slice,7,8120,0.12217611074447632,0.1948629260021928,0.1948629260021928,0.9999999994868187,0.45703125
0.2,10,proposed_no_update,7,8120,0.12244059890508652,0.1948629260021928,0.1948629260021928,0.9999999994868187,0.45703125
0.2,10,proposed,7,8120,0.09848226606845856,0.1948629260021928,0.026418651656605865,7.375960279784837,0.9921875
0.2,10,oracle_sync,7,8120,0.09789836406707764,0.1948629260021928,0.0,1948629260.0219278,1.0
0.2,10,adjoint_slice,8,9120,0.11718343943357468,0.19895571133146475,0.19895571133146475,0.9999999994973755,0.359375
0.2,10,proposed_no_update,8,9120,0.11738688498735428,0.19895571133146475,0.19895571133146475,0.9999999994973755,0.359375
0.2,10,proposed,8,9120,0.09237468242645264,0.19895571133146475,0.02922468017975422,6.8077977047808425,0.99609375
0.2,10,oracle_sync,8,9120,0.0920003280043602,0.19895571133146475,0.0,1989557113.3146474,1.0
0.2,10,adjoint_slice,9,10120,0.12219849228858948,0.1863587848774951,0.1863587848774951,0.9999999994634006,0.45703125
0.2,10,proposed_no_update,9,10120,0.1232299879193306,0.1863587848774951,0.1863587848774951,0.9999999994634006,0.45703125
0.2,10,proposed,9,10120,0.10007324814796448,0.1863587848774951,0.02926856834185307,6.367198493077246,0.984375
0.2,10,oracle_sync,9,10120,0.09955241531133652,0.1863587848774951,0.0,1863587848.774951,1.0
0.2,15,adjoint_slice,0,1170,0.12989503145217896,0.20563887390423777,0.20563887390423777,0.9999999995137105,0.34765625
0.2,15,proposed_no_update,0,1170,0.13004964590072632,0.20563887390423777,0.20563887390423777,0.9999999995137105,0.34765625
0.2,15,proposed,0,1170,0.10326538980007172,0.20563887390423777,0.020599523334814587,9.982700549115334,0.99609375
0.2,15,oracle_sync,0,1170,0.10285238176584244,0.20563887390423777,0.0,2056388739.0423777,1.0
0.2,15,adjoint_slice,1,2170,0.11891276389360428,0.19928209198950347,0.19928209198950347,0.9999999994981987,0.3828125
0.2,15,proposed_no_update,1,2170,0.1194966733455658,0.19928209198950347,0.19928209198950347,0.9999999994981987,0.3828125
0.2,15,proposed,1,2170,0.09157511591911316,0.19928209198950347,0.022160722317242774,8.992581028606107,0.9921875
0.2,15,oracle_sync,1,2170,0.09114786982536316,0.19928209198950347,0.0,1992820919.8950346,1.0
0.2,15,adjoint_slice,2,3170,0.12296753376722336,0.2092144156390586,0.2092144156390586,0.9999999995220215,0.32421875
0.2,15,proposed_no_update,2,3170,0.12319336831569672,0.2092144156390586,0.2092144156390586,0.9999999995220215,0.32421875
0.2,15,proposed,2,3170,0.09634806960821152,0.2092144156390586,0.0223418393910953,9.364243070605012,0.99609375
0.2,15,oracle_sync,2,3170,0.0959065780043602,0.2092144156390586,0.0,2092144156.390586,1.0
0.2,15,adjoint_slice,3,4170,0.12237142771482468,0.20203782445552904,0.20203782445552904,0.9999999995050431,0.375
0.2,15,proposed_no_update,3,4170,0.12275797873735428,0.20203782445552904,0.20203782445552904,0.9999999995050431,0.375
0.2,15,proposed,3,4170,0.09419352561235428,0.20203782445552904,0.021977535431663364,9.19292448256767,0.99609375
0.2,15,oracle_sync,3,4170,0.0939432829618454,0.20203782445552904,0.0,2020378244.5552902,1.0
0.2,15,adjoint_slice,4,5170,0.1210225522518158,0.1964688871359383,0.1964688871359383,0.9999999994910135,0.3984375
0.2,15,proposed_no_update,4,5170,0.12143148481845856,0.1964688871359383,0.1964688871359383,0.9999999994910135,0.3984375
0.2,15,proposed,4,5170,0.09707845747470856,0.1964688871359383,0.02102409277740599,9.344940030543622,0.9921875
0.2,15,oracle_sync,4,5170,0.09671834856271744,0.1964688871359383,0.0,1964688871.3593829,1.0
0.2,15,adjoint_slice,5,6170,0.1188964918255806,0.19339053740543574,0.19339053740543574,0.9999999994829116,0.41015625
0.2,15,proposed_no_update,5,6170,0.1192627027630806,0.19339053740543574,0.19339053740543574,0.9999999994829116,0.41015625
0.2,15,proposed,5,6170,0.09777018427848816,0.19339053740543574,0.027150940680662317,7.12279323827976,0.984375
0.2,15,oracle_sync,5,6170,0.09714356064796448,0.19339053740543574,0.0,1933905374.0543573,1.0
0.2,15,adjoint_slice,6,7170,0.13980917632579803,0.19087636243939488,0.19087636243939488,0.9999999994761006,0.38671875
0.2,15,proposed_no_update,6,7170,0.1389567106962204,0.19087636243939488,0.19087636243939488,0.9999999994761006,0.38671875
0.2,15,proposed,6,7170,0.11865438520908356,0.19087636243939488,0.020735131340031555,9.205457076143057,1.0
0.2,15,oracle_sync,6,7170,0.11864828318357468,0.19087636243939488,0.0,1908763624.3939488,1.0
0.2,15,adjoint_slice,7,8170,0.12317708879709244,0.19411090003843567,0.19411090003843567,0.9999999994848305,0.38671875
0.2,15,proposed_no_update,7,8170,0.12346599251031876,0.19411090003843567,0.19411090003843567,0.9999999994848305,0.38671875
0.2,15,proposed,7,8170,0.10122274607419968,0.19411090003843567,0.022414074636575278,8.660223646068493,0.99609375
0.2,15,oracle_sync,7,8170,0.10104981064796448,0.19411090003843567,0.0,1941109000.3843567,1.0
0.2,15,adjoint_slice,8,9170,0.12728475034236908,0.1944800961702297,0.1944800961702297,0.9999999994858085,0.3671875
0.2,15,proposed_no_update,8,9170,0.12885132431983948,0.1944800961702297,0.1944800961702297,0.9999999994858085,0.3671875
0.2,15,proposed,8,9170,0.10612793266773224,0.1944800961702297,0.021222412985409826,9.1639011731391,0.9921875
0.2,15,oracle_sync,8,9170,0.10610759258270264,0.1944800961702297,0.0,1944800961.702297,1.0
0.2,15,adjoint_slice,9,10170,0.12558594346046448,0.1950146565433092,0.1950146565433092,0.999999999487218,0.40234375
0.2,15,proposed_no_update,9,10170,0.12545369565486908,0.1950146565433092,0.1950146565433092,0.999999999487218,0.40234375
0.2,15,proposed,9,10170,0.10449422895908356,0.1950146565433092,0.02060772484264509,9.463182233170773,0.99609375
0.2,15,oracle_sync,9,10170,0.10429077595472336,0.1950146565433092,0.0,1950146565.433092,1.0
0.2,20,adjoint_slice,0,1220,0.13205567002296448,0.2052756748755014,0.2052756748755014,0.9999999995128501,0.39453125
0.2,20,proposed_no_update,0,1220,0.13224081695079803,0.2052756748755014,0.2052756748755014,0.9999999995128501,0.39453125
0.2,20,proposed,0,1220,0.10858358442783356,0.2052756748755014,0.020390984380889744,10.066982056108374,0.99609375
0.2,20,oracle_sync,0,1220,0.10839030146598816,0.2052756748755014,0.0,2052756748.755014,1.0
0.2,20,adjoint_slice,1,2220,0.14304403960704803,0.210316801969132,0.210316801969132,0.9999999995245268,0.3515625
0.2,20,proposed_no_update,1,2220,0.1422017514705658,0.210316801969132,0.210316801969132,0.9999999995245268,0.3515625
0.2,20,proposed,1,2220,0.11737874895334244,0.210316801969132,0.02045230112434936,10.283283023366614,0.99609375
0.2,20,oracle_sync,1,2220,0.11708170920610428,0.210316801969132,0.0,2103168019.69132,1.0
0.2,20,adjoint_slice,2,3220,0.1344401091337204,0.20745260168845953,0.20745260168845953,0.9999999995179621,0.42578125
0.2,20,proposed_no_update,2,3220,0.13430990278720856,0.20745260168845953,0.20745260168845953,0.9999999995179621,0.42578125
0.2,20,proposed,2,3220,0.10878296196460724,0.20745260168845953,0.020629927536288523,10.055905446975274,1.0
0.2,20,oracle_sync,2,3220,0.10880127549171448,0.20745260168845953,0.0,2074526016.8845952,1.0
0.2,20,adjoint_slice,3,4220,0.1471354216337204,0.2084359445624909,0.2084359445624909,0.9999999995202362,0.3671875
0.2,20,proposed_no_update,3,4220,0.14622803032398224,0.2084359445624909,0.2084359445624909,0.9999999995202362,0.3671875
0.2,20,proposed,3,4220,0.11980998516082764,0.2084359445624909,0.02099317616031342,9.928747416679814,0.9921875
0.2,20,oracle_sync,3,4220,0.11932780593633652,0.2084359445624909,0.0,2084359445.624909,1.0
0.2,20,adjoint_slice,4,5220,0.14269410073757172,0.21508559896592147,0.21508559896592147,0.9999999995350688,0.375
0.2,20,proposed_no_update,4,5220,0.14349162578582764,0.21508559896592147,0.21508559896592147,0.9999999995350688,0.375
0.2,20,proposed,4,5220,0.11884969472885132,0.21508559896592147,0.02285823123588258,9.409546863246705,0.99609375
0.2,20,oracle_sync,4,5220,0.11852824687957764,0.21508559896592147,0.0,2150855989.6592145,1.0
0.2,20,adjoint_slice,5,6220,0.1267801970243454,0.20172097446661788,0.20172097446661788,0.9999999995042657,0.36328125
0.2,20,proposed_no_update,5,6220,0.1275634765625,0.20172097446661788,0.20172097446661788,0.9999999995042657,0.36328125
0.2,20,proposed,5,6220,0.10179443657398224,0.20172097446661788,0.019103175467644878,10.559551931683728,0.99609375
0.2,20,oracle_sync,5,6220,0.10145467519760132,0.20172097446661788,0.0,2017209744.6661787,1.0
0.2,20,adjoint_slice,6,7220,0.13002930581569672,0.18898013197474622,0.18898013197474622,0.9999999994708438,0.44140625
0.2,20,proposed_no_update,6,7220,0.12935180962085724,0.18898013197474622,0.18898013197474622,0.9999999994708438,0.44140625
0.2,20,proposed,6,7220,0.1080830916762352,0.18898013197474622,0.019814558681629176,9.537438307733444,0.99609375
0.2,20,oracle_sync,6,7220,0.10791626572608948,0.18898013197474622,0.0,1889801319.7474623,1.0
0.2,20,adjoint_slice,7,8220,0.14165039360523224,0.19933128891041932,0.19933128891041932,0.9999999994983225,0.42578125
0.2,20,proposed_no_update,7,8220,0.14120687544345856,0.19933128891041932,0.19933128891041932,0.9999999994983225,0.42578125
0.2,20,proposed,7,8220,0.11848144978284836,0.19933128891041932,0.020166563703916583,9.884246560224941,0.98828125
0.2,20,oracle_sync,7,8220,0.11807861924171448,0.19933128891041932,0.0,1993312889.1041932,1.0
0.2,20,adjoint_slice,8,9220,0.1437378078699112,0.19493623348518074,0.19493623348518074,0.9999999994870117,0.40625
0.2,20,proposed_no_update,8,9220,0.1426188200712204,0.19493623348518074,0.19493623348518074,0.9999999994870117,0.40625
0.2,20,proposed,8,9220,0.12242839485406876,0.19493623348518074,0.020048137829733095,9.723408436654543,0.99609375
0.2,20,oracle_sync,8,9220,0.12215780466794968,0.19493623348518074,0.0,1949362334.8518074,1.0
0.2,20,adjoint_slice,9,10220,0.13740642368793488,0.21408420226589792,0.21408420226589792,0.999999999532894,0.36328125
0.2,20,proposed_no_update,9,10220,0.13679607212543488,0.21408420226589792,0.21408420226589792,0.999999999532894,0.36328125
0.2,20,proposed,9,10220,0.10922038555145264,0.21408420226589792,0.020866484696701448,10.25971572843645,0.9921875
0.2,20,oracle_sync,9,10220,0.10921020805835724,0.21408420226589792,0.0,2140842022.6589792,1.0
0.2,25,adjoint_slice,0,1270,0.13829346001148224,0.20786839633694895,0.20786839633694895,0.9999999995189264,0.3828125
0.2,25,proposed_no_update,0,1270,0.13768108189105988,0.20786839633694895,0.20786839633694895,0.9999999995189264,0.3828125
0.2,25,proposed,0,1270,0.11167602986097336,0.20786839633694895,0.01955927976046248,10.627609902813358,0.9921875
0.2,25,oracle_sync,0,1270,0.11159465461969376,0.20786839633694895,0.0,2078683963.3694894,1.0
0.2,25,adjoint_slice,1,2270,0.15402425825595856,0.2039871530937913,0.2039871530937913,0.999999999509773,0.39453125
0.2,25,proposed_no_update,1,2270,0.15546469390392303,0.2039871530937913,0.2039871530937913,0.999999999509773,0.39453125
0.2,25,proposed,1,2270,0.13365072011947632,0.2039871530937913,0.019888906455536235,10.256328196031966,0.99609375
0.2,25,oracle_sync,1,2270,0.13358765840530396,0.2039871530937913,0.0,2039871530.937913,1.0
0.2,25,adjoint_slice,2,3270,0.12381388992071152,0.19568227546479164,0.19568227546479164,0.9999999994889675,0.4140625
0.2,25,proposed_no_update,2,3270,0.12438558787107468,0.19568227546479164,0.19568227546479164,0.9999999994889675,0.4140625
0.2,25,proposed,2,3270,0.10048218071460724,0.19568227546479164,0.025197596406725115,7.765910348336795,0.9921875
0.2,25,oracle_sync,2,3270,0.10019735246896744,0.19568227546479164,0.0,1956822754.6479163,1.0
0.2,25,adjoint_slice,3,4270,0.12363892048597336,0.19230283652213312,0.19230283652213312,0.9999999994799869,0.37890625
0.2,25,proposed_no_update,3,4270,0.12384644150733948,0.19230283652213312,0.19230283652213312,0.9999999994799869,0.37890625
0.2,25,proposed,3,4270,0.10425415635108948,0.19230283652213312,0.019234817927105723,9.997642621372336,1.0
0.2,25,oracle_sync,3,4270,0.10414429008960724,0.19230283652213312,0.0,1923028365.2213311,1.0
0.2,25,adjoint_slice,4,5270,0.13443197309970856,0.199627546399448,0.199627546399448,0.999999999499067,0.41015625
0.2,25,proposed_no_update,4,5270,0.13386638462543488,0.199627546399448,0.199627546399448,0.999999999499067,0.41015625
0.2,25,proposed,4,5270,0.10843099653720856,0.199627546399448,0.019902745893415157,10.030150938242137,0.99609375
0.2,25,oracle_sync,4,5270,0.10842692852020264,0.199627546399448,0.0,1996275463.99448,1.0
0.2,25,adjoint_slice,5,6270,0.13453979790210724,0.20366597884432522,0.20366597884432522,0.999999999509,0.36328125
0.2,25,proposed_no_update,5,6270,0.13496094942092896,0.20366597884432522,0.20366597884432522,0.999999999509,0.36328125
0.2,25,proposed,5,6270,0.1116231307387352,0.20366597884432522,0.021247548348043103,9.585387196191231,0.99609375
0.2,25,oracle_sync,5,6270,0.11148885637521744,0.20366597884432522,0.0,2036659788.443252,1.0
