snr_db,mc_idx,mc_seed,gamma_eff,chi,BER_Net,NMSE_Net,BER_LMMSE,BER_GAMP
15,7,1427756342,96.22399433927579,0.06597929411497729,,,0.03833770751953125,0.03833770751953125
15,8,1012682731,31.72517915343054,0.09424655133669696,,,0.11096954345703125,0.11096954345703125
15,9,1514331119,108.99386335186885,0.06426023386116153,,,0.0515594482421875,0.0515594482421875
17,0,595114158,95.50905641691446,0.04918137972056623,,,0.0352325439453125,0.0352325439453125
17,1,1676602827,142.2931277661346,0.044000948806796725,,,0.04851531982421875,0.04851531982421875
17,2,1193242762,63.0019695720791,0.05713098055091106,,,0.10894775390625,0.10894775390625
17,3,985514123,165.38711163808222,0.0425074121579033,,,0.03907012939453125,0.03907012939453125
17,4,1085781156,291.14745341370735,0.03849553502401059,,,0.0499725341796875,0.0499725341796875
17,5,1221362418,339.32693161782663,0.037740407846546795,,,0.0413360595703125,0.0413360595703125
17,6,80020205,51.59912529098509,0.06217836159583318,,,0.09844970703125,0.09844970703125
17,7,300211767,65.04728616386355,0.05640559450918198,,,0.1097564697265625,0.1097564697265625
17,8,527166791,373.3942537594922,0.03732325835184242,,,0.04148101806640625,0.04148101806640625
17,9,245951460,104.45673003267792,0.047840460530530475,,,0.0352020263671875,0.0352020263671875
19,0,944062963,73.81296139761342,0.042717846334516626,,,0.03912353515625,0.03912353515625
19,1,1435384430,63.14725009982948,0.04618638846908381,,,0.0858612060546875,0.0858612060546875
19,2,1405375275,43.69961866368281,0.05661899174927378,,,0.07395172119140625,0.07395172119140625
19,3,1011671399,227.14696387700417,0.028438603029581674,,,0.05165863037109375,0.05165863037109375
19,4,1836270334,227.7732955537026,0.028419246255553466,,,0.05243682861328125,0.05243682861328125
19,5,1213835295,200.22745452533326,0.029383502998232763,,,0.06627655029296875,0.06627655029296875
19,6,170075129,402.7434673057622,0.02535398019771051,,,0.04514312744140625,0.04514312744140625
19,7,1642822537,105.47557786402885,0.036451584365729,,,0.04642486572265625,0.04642486572265625
19,8,1233945443,86.12384210870592,0.03975038052515088,,,0.05048370361328125,0.05048370361328125
19,9,1363047213,197.18130633870746,0.029506458426216662,,,0.07097625732421875,0.07097625732421875
21,0,1214129971,87.14673349550078,0.03229375603846462,,,0.02719879150390625,0.02719879150390625
21,1,1188802710,131.77237424727642,0.026095899683125957,,,0.042266845703125,0.042266845703125
21,2,194489917,205.54823191956825,0.02167538100232371,,,0.06435394287109375,0.06435394287109375
21,3,1200888233,45.13239097610514,0.048699885823549505,,,0.05902862548828125,0.05902862548828125
21,4,1707061845,249.0468698816926,0.02028320806345461,,,0.02996063232421875,0.02996063232421875
21,5,652727865,149.8004442586651,0.024620792095658123,,,0.0667724609375,0.0667724609375
21,6,1294585271,152.36978225230195,0.024438487077827555,,,0.0167083740234375,0.0167083740234375
21,7,66180795,353.11051288497214,0.01833393308817423,,,0.03399658203125,0.03399658203125
21,8,746248854,167.538671050934,0.023474342900099764,,,0.0506744384765625,0.0506744384765625
21,9,937843452,63.84693308359775,0.03883314422913756,,,0.08031463623046875,0.08031463623046875
23,0,2110414631,413.6871300388859,0.012754663461286134,,,0.03515625,0.03515625
23,1,460817075,322.9025571977257,0.01389599886153353,,,0.02469635009765625,0.02469635009765625
23,2,593883019,114.30188055718573,0.02322817030740047,,,0.0321197509765625,0.0321197509765625
23,3,877308582,101.8169791495135,0.02496802174769255,,,0.026611328125,0.026611328125
23,4,2131733184,79.22375651685569,0.029464424192585444,,,0.05130767822265625,0.05130767822265625
23,5,1832669144,88.25324638805776,0.027399472628217403,,,0.0671539306640625,0.0671539306640625
23,6,74502574,34.836382737783694,0.054055265998902764,,,0.1118621826171875,0.1118621826171875
23,7,502381220,38.011296913534444,0.05051640855467365,,,0.0717926025390625,0.0717926025390625
23,8,1764532445,69.4232513695809,0.03229073521023237,,,0.04357147216796875,0.04357147216796875
23,9,125204184,168.30492263239162,0.018628285740898472,,,0.06653594970703125,0.06653594970703125
25,0,1837539165,379.4554310853903,0.009997587518549346,,,0.0144195556640625,0.0144195556640625
25,1,604267306,75.20063116262483,0.027587348764462935,,,0.03972625732421875,0.03972625732421875
25,2,1970642946,38.42739341792398,0.047329643096934056,,,0.045318603515625,0.045318603515625
25,3,630487793,71.86585205603168,0.028575122506692623,,,0.0450439453125,0.0450439453125
25,4,932688238,275.18481590684274,0.011687926096907088,,,0.0273590087890625,0.0273590087890625
25,5,1421454891,30.13125576960744,0.057892454474629575,,,0.06607818603515625,0.06607818603515625
25,6,271185814,112.32815758005538,0.020457505345669955,,,0.1089324951171875,0.1089324951171875
25,7,1196217438,72.68547393332257,0.028324250610961464,,,0.11145782470703125,0.11145782470703125
25,8,1084512518,204.78594095645647,0.013789776851824387,,,0.05556488037109375,0.05556488037109375
25,9,1683408585,82.90603568891899,0.025599228646912962,,,0.04261016845703125,0.04261016845703125
